ID,AMBITO_NOMBRE,EMBALSE_NOMBRE,AGUA_TOTAL,ELECTRICO_FLAG,CODIGO,NOMBRE,EMBALSE,X,Y,DEMARC,PROVINCIA,CCAA,TIPO,INFORME
,,,,,2370024,irueña,irueña reservoir,40.4443173830001,-6.57938884699996,duero,salamanca,castilla y león,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=384
,,,,,5410039,jose toran,jose toran,37.747910849,-5.48482468099996,guadalquivir,sevilla,andalucía,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1682
,,,,,6180003,rules,rules reservoir,36.860509918,-3.49543042599993,cuencas mediterraneas andaluzas,granada,andalucía,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1952
,,,,,2370034,aldeadavila,aldeadávila reservoir,41.211678448,-6.68578589399993,duero,salamanca,castilla y león,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=394
,,,,,8460019,cortes ii,cortes-la muela reservoir,39.261640399,-0.918337680999969,jucar,valència/valencia,comunitat valenciana,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2313
612.0,cantábrico occidental,doiras,119.0,1.0,1330031,doiras,doiras,43.385947786,-6.82525303699992,cantabrico occidental,asturias,principado de asturias,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=161
,,,,,5180005,san clemente,embalse de san clemente,37.8575319010001,-2.64936869299993,guadalquivir,granada,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1508
632.0,miño - sil,prada,122.0,1.0,1320038,prada,prada,42.310674749,-7.04066238099995,miño-sil,ourense,galicia,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=123
465.0,galicia costa,eume,123.0,1.0,14150005,eume,eume,43.4071984460001,-8.01105708299997,galicia-costa,a coruña,galicia,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=3084
,,,,,3280007,valmayor,valmayor reservoir,40.535345943,-4.04728874499995,tajo,madrid,comunidad de madrid,presa de materiales sueltos de pantalla asfáltica,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=786
,,,,,6290030,guadalhorce,guadalhorce-guadalteba reservoirs,36.9414313670001,-4.79782087299998,cuencas mediterraneas andaluzas,málaga,andalucía,presa de materiales sueltos de pantalla de hormigón,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1983
,,,,,5230022,rumblar,rumblar reservoir,38.1606132000001,-3.80533125699998,guadalquivir,jaén,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1558
226.0,guadalquivir,aracena,129.0,0.0,5210003,aracena,aracena,37.9078896870001,-6.45184509099994,guadalquivir,huelva,andalucía,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1531
221.0,guadiana,villar del rey,134.0,0.0,4060036,villar del rey,villar del rey,39.1519574230001,-6.86669007999996,guadiana,badajoz,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=963
,,,,,1240011,barcena,bárcena reservoir,42.577466988,-6.56029138499997,miño-sil,león,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=44
,,,,,1240024,barcena,bárcena reservoir,42.612901241,-6.55604299999993,miño-sil,león,castilla y león,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=57
,,,,,4210044,chanza,chança dam,37.5584664020001,-7.52075869499993,guadiana,huelva,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1249
,,,,,5140040,bembezar,bembézar reservoir,37.9017878980001,-5.21051732899997,guadalquivir,córdoba,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1462
,,,,,5230047,guadalmena,embalse del guadalmena,38.3634923170001,-2.91397881899996,guadalquivir,jaén,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1582
,,,,,8460010,tous,tous,39.13201271,-0.651384200999928,jucar,valència/valencia,comunitat valenciana,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2305
,,,,,9220078,"grado i, el","grado i, el",42.1511967980001,0.234452975000067,ebro,huesca,aragón,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2493
265.0,ebro,rialb,404.0,0.0,9250019,rialb,rialb,41.939892881,1.19279358700004,ebro,lleida,cataluña,presa de fábrica de gravedad (hormigón compactado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2569
,,,,,9310029,itoiz,itoizko urtegia,42.802482335,-1.36089896199996,ebro,navarra,comunidad foral de navarra,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2741
,,,,,9310028,itoiz,itoizko urtegia,42.800740997,-1.36949290399997,ebro,navarra,comunidad foral de navarra,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2740
,,,,,3280048,"atazar, el",el atazar reservoir,40.9119621410001,-3.47348717199998,tajo,madrid,comunidad de madrid,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=825
,,,,,9220054,mediano,mediano reservoir,42.313617417,0.21073754300005,ebro,huesca,aragón,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2469
,,,,,7020010,"cenajo, el","cenajo, el",38.3655522450001,-1.77603645999994,segura,murcia,región de murcia,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2012
,,,,,9310007,yesa,yesa reservoir,42.615335069,-1.18301587299993,ebro,navarra,comunidad foral de navarra,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2719
408.0,guadalquivir,giribaile,491.0,0.0,5230032,giribaile,giribaile,38.0911996560001,-3.51273384599995,guadalquivir,jaén,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1568
,,,,,2370010,santa teresa,santa teresa reservoir,40.666865961,-5.60128066699997,duero,salamanca,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=370
,,,,,2370018,santa teresa,santa teresa reservoir,40.66633103,-5.60981228099996,duero,salamanca,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=378
518.0,guadalquivir,tranco de beas,506.0,0.0,5230005,tranco de beas,tranco de beas,38.1742016740001,-2.79602526599996,guadalquivir,jaén,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1541
178.0,miño - sil,"portas, las",536.0,1.0,1320044,"portas, las","portas, las",42.1144376730001,-7.20922708099994,miño-sil,ourense,galicia,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=129
,,,,,9390001,ebro,ebro reservoir,42.969946861,-4.05169448199996,ebro,cantabria,cantabria,presa de fábrica de mampostería,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2756
,,,,,4060063,garcia de sola,garcía sola reservoir,39.144361067,-5.18441797299994,guadiana,badajoz,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=989
,,,,,5180007,negratin,embalse del negratín,37.561163702,-2.95478834199997,guadalquivir,granada,andalucía,presa mixta,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1510
,,,,,4210068,andevalo,andevalo,37.6251957920001,-7.40050286999997,guadiana,huelva,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1272
,,,,,2240004,riaño,riaño reservoir,42.933746397,-5.08475288599993,duero,león,castilla y león,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=288
,,,,,1270005,belesar,belesar reservoir,42.6287771620001,-7.71239387399993,miño-sil,lugo,galicia,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=65
,,,,,10170012,susqueda,susqueda reservoir,41.979226356,2.52687350900004,cuencas internas de cataluña,girona,cataluña,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2908
266.0,ebro,santa ana,237.0,0.0,9220076,santa ana,santa ana,41.8825060980001,0.580849584000021,ebro,huesca,aragón,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2491
3.0,guadalquivir,"fernandina, la",247.0,0.0,5230036,"fernandina, la","fernandina, la",38.179645624,-3.57022439999997,guadalquivir,jaén,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1572
,,,,,7030011,"pedrera, la","pedrera, la",38.0319004410001,-0.866921024999954,segura,alacant/alicante,comunitat valenciana,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2024
,,,,,7030009,"pedrera, la","pedrera, la",38.032750505,-0.875543668999967,segura,alacant/alicante,comunitat valenciana,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2022
,,,,,7030010,"pedrera, la","pedrera, la",38.0328178170001,-0.87030092599997,segura,alacant/alicante,comunitat valenciana,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2023
,,,,,7030012,"pedrera, la","pedrera, la",38.020914438,-0.886308535999945,segura,alacant/alicante,comunitat valenciana,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2025
,,,,,2340004,aguilar de campoo,aguilar de campoo,42.7950910920001,-4.28734412199998,duero,palencia,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=341
,,,,,2340003,aguilar de campoo,aguilar de campoo,42.786753651,-4.29520395699996,duero,palencia,castilla y león,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=340
,,,,,2340001,aguilar de campoo,aguilar de campoo,42.7890792490001,-4.29181674999995,duero,palencia,castilla y león,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=338
,,,,,2420001,cuerda del pozo,cuerda del pozo reservoir,41.875818591,-2.70401966899993,duero,soria,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=438
,,,,,2490003,cernadilla,cernadilla reservoir,42.0191548230001,-6.45932291799994,duero,zamora,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=470
,,,,,3100117,cedillo,cedillo reservoir,39.663782181,-7.53999733599994,tajo,cáceres,extremadura,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=650
,,,,,5140004,puente nuevo,embalse de puente nuevo,38.08606718,-4.92546965099996,guadalquivir,córdoba,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1426
,,,,,14150017,portodemouros,portodemouros reservoir,42.856207614,-8.19033879699998,galicia-costa,pontevedra,galicia,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=3096
,,,,,4060017,zujar,zújar reservoir,38.917254642,-5.47935710499996,guadiana,badajoz,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=945
,,,,,4060070,zujar,zújar reservoir,38.9195069310001,-5.48063497099997,guadiana,badajoz,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=995
,,,,,2240029,barrios de luna,reservoir of barrios de luna,42.8497176120001,-5.86372470099997,duero,león,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=312
,,,,,2240007,juan benet,reservoir of porma,42.9289238740001,-5.29306586099995,duero,león,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=291
,,,,,5230040,jandula,jándula reservoir,38.2247732230001,-3.97405826899995,guadalquivir,jaén,andalucía,presa de fábrica de mampostería,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1575
,,,,,3100007,valdecañas,valdecañas reservoir,39.7781074380001,-5.61185123699994,tajo,cáceres,extremadura,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=541
,,,,,4100015,cijara,cíjara reservoir,39.373622884,-5.01612487499995,guadiana,cáceres,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1065
,,,,,9500019,caspe,caspe reservoir,41.2470170710001,-0.057856813999933,ebro,zaragoza,aragón,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2832
,,,,,3190007,buendia,buendía reservoir,40.3992227420001,-2.78382182099995,tajo,cuenca,castilla - la mancha,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=743
,,,,,2370031,almendra,almendra reservoir,41.2714941880001,-6.32020866599993,duero,zamora,castilla y león,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=391
,,,,,4060094,"serena, la",la serena reservoir,38.9127291240001,-5.41330542299994,guadiana,badajoz,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1019
,,,,,9220021,canelles,canelles reservoir,41.9785559910001,0.612325865000059,ebro,huesca,aragón,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2438
,,,,,5410227,"bautista, la","bautista, la",37.6571849600001,-5.63911754499998,guadalquivir,sevilla,andalucía,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1865
,,,,,5110051,guadalcacin ii,guadalcacin ii,36.6680511050001,-5.78680409799995,guadalete y barbate,cádiz,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1375
,,,,,3190016,entrepeñas,entrepeñas reservoir,40.4930851390001,-2.75082189599993,tajo,guadalajara,castilla - la mancha,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=752
,,,,,4060095,orellana,embalse de orellana,38.986024098,-5.53804342499996,guadiana,badajoz,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1020
,,,,,4060051,alange,alange reservoir,38.7874608500001,-6.26830306899996,guadiana,badajoz,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=978
38.0,júcar,contreras,874.0,0.0,8460021,contreras,contreras,39.5435634520001,-1.50316294099997,jucar,valència/valencia,comunitat valenciana,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2314
38.0,júcar,contreras,874.0,0.0,8460022,contreras,contreras,39.5432230330001,-1.51032713299998,jucar,cuenca,castilla - la mancha,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2315
,,,,,3100073,gabriel y galan,gabriel y galán reservoir,40.2212708710001,-6.13324221599993,tajo,cáceres,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=607
,,,,,5140028,iznajar,iznájar reservoir,37.276152972,-4.38687256899993,guadalquivir,córdoba,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1450
,,,,,8160006,alarcon,alarcón reservoir,39.5643548690001,-2.11225016699996,jucar,cuenca,castilla - la mancha,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2281
,,,,,2490015,ricobayo,ricobayo reservoir,41.527467749,-5.98543277699997,duero,zamora,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=482
